rank,star,status,status_datetime,officer_age,officer_unit_at_incident,trr_id,officer_id
Sergeant of Police,,APPROVED,2019-03-23 01:33:00-05:00,,721,744267,0
Police Officer,,SUBMITTED,2018-12-04 03:25:00-06:00,,312,744288,0
Sergeant of Police,,SUBMITTED,2018-12-04 04:15:00-06:00,,312,744288,0
Police Officer,,SUBMITTED,2018-12-04 05:01:00-06:00,,312,744288,0
Lieutenant of Police,,APPROVED,2019-01-15 02:44:00-06:00,,7,744288,0
Police Officer,,SUBMITTED,2019-01-18 06:52:00-06:00,,721,744288,0
Sergeant of Police,,APPROVED,2019-01-22 09:17:00-06:00,,721,744288,0
Police Officer,,SUBMITTED,2018-12-04 04:12:00-06:00,,7,744295,0
Sergeant of Police,,SUBMITTED,2018-12-04 04:44:00-06:00,,7,744295,0
Police Officer,,SUBMITTED,2018-12-08 04:34:00-06:00,,7,744295,0
Lieutenant of Police,,APPROVED,2019-01-12 04:54:00-06:00,,7,744295,0
Police Officer,,SUBMITTED,2019-01-30 08:11:00-06:00,,721,744295,0
Sergeant of Police,,SUBMITTED,2019-01-31 09:47:00-06:00,,721,744295,0
Captain of Police,,SUBMITTED,2019-02-04 09:56:00-06:00,,721,744295,0
Sergeant of Police,,APPROVED,2019-03-23 01:32:00-05:00,,721,744295,0
Police Officer,,SUBMITTED,2018-12-04 12:45:00-06:00,,4,745215,0
Sergeant of Police,,SUBMITTED,2018-12-04 02:15:00-06:00,,4,745215,0
Lieutenant of Police,,APPROVED,2018-12-04 03:05:00-06:00,,4,745215,0
Police Officer,,SUBMITTED,2019-01-07 08:26:00-06:00,,721,745215,0
Sergeant of Police,,APPROVED,2019-01-08 02:43:00-06:00,,721,745215,0
Police Officer as Detective,,SUBMITTED,2018-12-04 02:22:00-06:00,,630,745396,0
Sergeant of Police,,SUBMITTED,2018-12-04 03:30:00-06:00,,701,745396,0
Lieutenant of Police,,APPROVED,2018-12-04 04:01:00-06:00,,1,745396,0
Police Officer,,SUBMITTED,2018-12-04 07:27:00-06:00,,10,746047,0
Sergeant of Police,,SUBMITTED,2018-12-04 08:28:00-06:00,,10,746047,0
Lieutenant of Police,,APPROVED,2018-12-04 08:40:00-06:00,,10,746047,0
Police Officer,,SUBMITTED,2018-12-04 07:48:00-06:00,,10,746121,0
Sergeant of Police,,SUBMITTED,2018-12-04 08:29:00-06:00,,10,746121,0
Lieutenant of Police,,APPROVED,2018-12-04 08:39:00-06:00,,10,746121,0
Sergeant of Police,,APPROVED,2018-12-24 08:22:00-06:00,,721,746121,0
Sergeant of Police,,SUBMITTED,2018-12-24 08:22:00-06:00,,721,746121,0
Police Officer,,SUBMITTED,2018-12-05 02:21:00-06:00,,212,746469,0
Sergeant of Police,,SUBMITTED,2018-12-05 04:07:00-06:00,,212,746469,0
Police Officer,,SUBMITTED,2018-12-05 04:25:00-06:00,,212,746469,0
Lieutenant of Police,,APPROVED,2018-12-05 04:56:00-06:00,,7,746469,0
Sergeant of Police,,SUBMITTED,2019-01-09 09:07:00-06:00,,721,746469,0
Sergeant of Police,,APPROVED,2019-01-09 09:07:00-06:00,,721,746469,0
Police Officer,,SUBMITTED,2018-12-04 11:52:00-06:00,,9,746472,0
Sergeant of Police,,SUBMITTED,2018-12-05 01:56:00-06:00,,9,746472,0
Lieutenant of Police,,APPROVED,2018-12-05 02:17:00-06:00,,9,746472,0
Police Officer,,SUBMITTED,2019-01-10 12:31:00-06:00,,721,746472,0
Police Officer,,SUBMITTED,2019-01-11 09:01:00-06:00,,721,746472,0
Captain of Police,,APPROVED,2019-01-23 11:26:00-06:00,,721,746472,0
Police Officer,,SUBMITTED,2018-12-04 11:59:00-06:00,,15,746476,0
Sergeant of Police,,SUBMITTED,2018-12-05 12:37:00-06:00,,15,746476,0
Police Officer,,SUBMITTED,2018-12-05 12:53:00-06:00,,15,746476,0
Lieutenant of Police,,APPROVED,2018-12-05 01:12:00-06:00,,15,746476,0
Police Officer / Field Training Officer,,SUBMITTED,2018-12-05 12:03:00-06:00,,15,746482,0
Lieutenant of Police,,APPROVED,2018-12-07 08:31:00-06:00,,8,749721,0
Sergeant of Police,,SUBMITTED,2018-12-05 12:37:00-06:00,,15,746482,0
Police Officer / Field Training Officer,,SUBMITTED,2018-12-05 12:42:00-06:00,,15,746482,0
Lieutenant of Police,,APPROVED,2018-12-05 01:09:00-06:00,,15,746482,0
Police Officer,,SUBMITTED,2018-12-05 12:21:00-06:00,,9,746497,0
Sergeant of Police,,SUBMITTED,2018-12-05 01:49:00-06:00,,9,746497,0
Lieutenant of Police,,APPROVED,2018-12-05 02:08:00-06:00,,9,746497,0
Police Officer,,SUBMITTED,2019-01-22 09:17:00-06:00,,721,746497,0
Sergeant of Police,,SUBMITTED,2019-01-22 09:24:00-06:00,,721,746497,0
Captain of Police,,SUBMITTED,2019-01-23 11:11:00-06:00,,721,746497,0
Sergeant of Police,,APPROVED,2019-02-19 01:04:00-06:00,,721,746497,0
Police Officer,,SUBMITTED,2018-12-05 03:59:00-06:00,,212,746596,0
Police Officer,,SUBMITTED,2018-12-05 04:23:00-06:00,,212,746596,0
Sergeant of Police,,SUBMITTED,2018-12-05 04:25:00-06:00,,212,746596,0
Lieutenant of Police,,APPROVED,2018-12-05 05:10:00-06:00,,7,746596,0
Sergeant of Police,,SUBMITTED,2019-01-09 09:09:00-06:00,,721,746596,0
Sergeant of Police,,APPROVED,2019-01-09 09:09:00-06:00,,721,746596,0
Police Officer,,SUBMITTED,2018-12-05 02:47:00-06:00,,17,746632,0
Sergeant of Police,,SUBMITTED,2018-12-05 04:55:00-06:00,,17,746632,0
Lieutenant of Police,,APPROVED,2018-12-06 12:45:00-06:00,,20,746632,0
Sergeant of Police,,APPROVED,2018-12-24 08:41:00-06:00,,721,746632,0
Sergeant of Police,,SUBMITTED,2018-12-24 08:41:00-06:00,,721,746632,0
Police Officer,,SUBMITTED,2018-12-05 03:13:00-06:00,,17,746653,0
Sergeant of Police,,SUBMITTED,2018-12-05 04:55:00-06:00,,17,746653,0
Lieutenant of Police,,APPROVED,2018-12-06 12:51:00-06:00,,20,746653,0
Police Officer,,SUBMITTED,2018-12-05 04:45:00-06:00,,16,746678,0
Sergeant of Police,,SUBMITTED,2018-12-05 04:51:00-06:00,,16,746678,0
Lieutenant of Police,,APPROVED,2018-12-05 05:06:00-06:00,,16,746678,0
Sergeant of Police,,SUBMITTED,2018-12-24 08:47:00-06:00,,721,746678,0
Sergeant of Police,,APPROVED,2018-12-24 08:47:00-06:00,,721,746678,0
Police Officer,,SUBMITTED,2018-12-05 05:16:00-06:00,,16,746696,0
Sergeant of Police,,SUBMITTED,2018-12-05 05:19:00-06:00,,16,746696,0
Lieutenant of Police,,APPROVED,2018-12-05 05:44:00-06:00,,16,746696,0
Police Officer,,SUBMITTED,2018-12-05 11:09:00-06:00,,16,747214,0
Sergeant of Police,,SUBMITTED,2018-12-05 12:09:00-06:00,,16,747214,0
Lieutenant of Police,,APPROVED,2018-12-05 01:50:00-06:00,,16,747214,0
Police Officer,,SUBMITTED,2019-03-29 09:40:00-05:00,,721,747214,0
Sergeant of Police,,APPROVED,2019-04-02 11:12:00-05:00,,721,747214,0
Police Officer,,SUBMITTED,2018-12-05 01:01:00-06:00,,16,747533,0
Sergeant of Police,,SUBMITTED,2018-12-05 02:30:00-06:00,,16,747533,0
Lieutenant of Police,,APPROVED,2019-03-07 01:39:00-06:00,,16,747533,0
Police Officer,,SUBMITTED,2019-03-29 01:42:00-05:00,,721,747533,0
Sergeant of Police,,APPROVED,2019-04-03 08:39:00-05:00,,721,747533,0
Police Officer,,SUBMITTED,2018-12-05 03:45:00-06:00,,16,748019,0
Sergeant of Police,,SUBMITTED,2018-12-05 03:58:00-06:00,,16,748019,0
Lieutenant of Police,,APPROVED,2018-12-06 12:05:00-06:00,,16,748019,0
Police Officer,,SUBMITTED,2018-12-05 05:22:00-06:00,,7,748088,0
Sergeant of Police,,SUBMITTED,2018-12-05 08:02:00-06:00,,7,748088,0
Lieutenant of Police,,APPROVED,2018-12-05 08:36:00-06:00,,7,748088,0
Police Officer,,SUBMITTED,2018-12-05 07:19:00-06:00,,14,748255,0
Sergeant of Police,,SUBMITTED,2018-12-05 07:40:00-06:00,,14,748255,0
Lieutenant of Police,,APPROVED,2018-12-05 07:59:00-06:00,,14,748255,0
Police Officer,,SUBMITTED,2018-12-05 09:22:00-06:00,,22,748610,0
Sergeant of Police,,SUBMITTED,2018-12-05 10:15:00-06:00,,22,748610,0
Lieutenant of Police,,APPROVED,2018-12-05 10:33:00-06:00,,22,748610,0
Police Officer,,SUBMITTED,2018-12-05 10:22:00-06:00,,14,748669,0
Sergeant of Police,,SUBMITTED,2018-12-05 10:35:00-06:00,,14,748669,0
Police Officer,,SUBMITTED,2018-12-05 10:39:00-06:00,,14,748669,0
Lieutenant of Police,,APPROVED,2018-12-05 11:01:00-06:00,,14,748669,0
Police Officer,,SUBMITTED,2019-01-18 07:27:00-06:00,,721,748669,0
Sergeant of Police,,APPROVED,2019-01-22 09:41:00-06:00,,721,748669,0
Police Officer,,SUBMITTED,2018-12-06 12:49:00-06:00,,3,748819,0
Sergeant of Police,,SUBMITTED,2018-12-06 01:34:00-06:00,,3,748819,0
Lieutenant of Police,,APPROVED,2018-12-06 01:48:00-06:00,,9,748819,0
Sergeant of Police,,SUBMITTED,2018-12-24 10:00:00-06:00,,721,748819,0
Sergeant of Police,,APPROVED,2018-12-24 10:00:00-06:00,,721,748819,0
Police Officer,,SUBMITTED,2018-12-05 11:28:00-06:00,,7,748829,0
Police Officer,,SUBMITTED,2018-12-06 01:34:00-06:00,,7,748829,0
Sergeant of Police,,SUBMITTED,2018-12-06 01:50:00-06:00,,7,748829,0
Lieutenant of Police,,APPROVED,2018-12-06 02:03:00-06:00,,7,748829,0
Police Officer,,SUBMITTED,2018-12-05 11:29:00-06:00,,7,748831,0
Police Officer,,SUBMITTED,2018-12-06 01:30:00-06:00,,7,748831,0
Sergeant of Police,,SUBMITTED,2018-12-06 01:49:00-06:00,,7,748831,0
Lieutenant of Police,,APPROVED,2018-12-06 02:02:00-06:00,,7,748831,0
Police Officer,,SUBMITTED,2018-12-06 01:58:00-06:00,,7,748930,0
Sergeant of Police,,SUBMITTED,2018-12-06 03:18:00-06:00,,7,748930,0
Lieutenant of Police,,APPROVED,2018-12-06 03:49:00-06:00,,7,748930,0
Police Officer,,SUBMITTED,2018-12-06 01:48:00-06:00,,7,748935,0
Sergeant of Police,,SUBMITTED,2018-12-06 03:17:00-06:00,,7,748935,0
Lieutenant of Police,,APPROVED,2018-12-06 03:48:00-06:00,,7,748935,0
Sergeant of Police,,SUBMITTED,2018-12-24 10:03:00-06:00,,721,748935,0
Sergeant of Police,,APPROVED,2018-12-24 10:04:00-06:00,,721,748935,0
Sergeant of Police,,SUBMITTED,2018-12-24 10:04:00-06:00,,721,748935,0
Police Officer,,SUBMITTED,2018-12-06 01:56:00-06:00,,7,748952,0
Sergeant of Police,,SUBMITTED,2018-12-06 03:16:00-06:00,,7,748952,0
Lieutenant of Police,,APPROVED,2018-12-06 03:43:00-06:00,,7,748952,0
Police Officer as Detective,,SUBMITTED,2018-12-06 02:01:00-06:00,,606,748965,0
Sergeant of Police,,SUBMITTED,2018-12-06 04:17:00-06:00,,606,748965,0
Deputy Chief,,APPROVED,2018-12-06 04:35:00-06:00,,213,748965,0
Police Officer,,SUBMITTED,2018-12-06 05:39:00-06:00,,11,749042,0
Sergeant of Police,,SUBMITTED,2018-12-06 06:56:00-06:00,,11,749042,0
Lieutenant of Police,,APPROVED,2018-12-06 06:59:00-06:00,,11,749042,0
Sergeant of Police,,SUBMITTED,2018-12-24 10:06:00-06:00,,721,749042,0
Sergeant of Police,,APPROVED,2018-12-24 10:06:00-06:00,,721,749042,0
Police Officer,,SUBMITTED,2018-12-06 05:22:00-06:00,,11,749048,0
Sergeant of Police,,SUBMITTED,2018-12-06 06:40:00-06:00,,11,749048,0
Lieutenant of Police,,APPROVED,2018-12-06 06:53:00-06:00,,11,749048,0
Police Officer,,SUBMITTED,2018-12-06 05:22:00-06:00,,11,749050,0
Sergeant of Police,,SUBMITTED,2018-12-06 06:47:00-06:00,,11,749050,0
Lieutenant of Police,,APPROVED,2018-12-06 07:01:00-06:00,,11,749050,0
Sergeant of Police,,SUBMITTED,2018-12-24 10:10:00-06:00,,721,749050,0
Sergeant of Police,,APPROVED,2018-12-24 10:16:00-06:00,,721,749050,0
Police Officer,,SUBMITTED,2018-12-06 05:34:00-06:00,,11,749071,0
Sergeant of Police,,APPROVED,2019-01-28 10:25:00-06:00,,721,761963,0
Sergeant of Police,,SUBMITTED,2018-12-06 06:54:00-06:00,,11,749071,0
Lieutenant of Police,,APPROVED,2018-12-06 06:57:00-06:00,,11,749071,0
Police Officer,,SUBMITTED,2018-12-06 05:34:00-06:00,,11,749098,0
Sergeant of Police,,SUBMITTED,2018-12-06 06:52:00-06:00,,11,749098,0
Lieutenant of Police,,APPROVED,2018-12-06 06:55:00-06:00,,11,749098,0
Police Officer,,SUBMITTED,2018-12-06 12:25:00-06:00,,8,749721,0
Sergeant of Police,,SUBMITTED,2018-12-06 12:54:00-06:00,,8,749721,0
Police Officer,,SUBMITTED,2019-01-17 09:33:00-06:00,,721,749721,0
Sergeant of Police,,APPROVED,2019-01-25 01:35:00-06:00,,721,749721,0
Police Officer / Field Training Officer,,SUBMITTED,2018-12-06 12:40:00-06:00,,8,749779,0
Sergeant of Police,,SUBMITTED,2018-12-06 12:57:00-06:00,,8,749779,0
Lieutenant of Police,,APPROVED,2018-12-07 08:27:00-06:00,,8,749779,0
Police Officer,,SUBMITTED,2019-01-17 09:45:00-06:00,,721,749779,0
Sergeant of Police,,SUBMITTED,2019-01-17 09:57:00-06:00,,721,749779,0
Captain of Police,,SUBMITTED,2019-01-23 02:46:00-06:00,,721,749779,0
Sergeant of Police,,APPROVED,2019-02-01 07:35:00-06:00,,721,749779,0
Police Officer,,SUBMITTED,2018-12-06 10:58:00-06:00,,211,750686,0
Sergeant of Police,,SUBMITTED,2018-12-06 11:46:00-06:00,,211,750686,0
Lieutenant of Police,,APPROVED,2018-12-07 12:16:00-06:00,,10,750686,0
Police Officer,,SUBMITTED,2019-02-11 01:07:00-06:00,,721,750686,0
Sergeant of Police,,SUBMITTED,2019-02-22 02:01:00-06:00,,721,750686,0
Captain of Police,,SUBMITTED,2019-02-27 12:47:00-06:00,,721,750686,0
Sergeant of Police,,APPROVED,2019-03-23 01:42:00-05:00,,721,750686,0
Police Officer,,SUBMITTED,2018-12-06 10:49:00-06:00,,211,750692,0
Sergeant of Police,,SUBMITTED,2018-12-06 11:47:00-06:00,,211,750692,0
Lieutenant of Police,,APPROVED,2018-12-07 12:11:00-06:00,,10,750692,0
Police Officer,,SUBMITTED,2019-02-11 01:12:00-06:00,,721,750692,0
Sergeant of Police,,SUBMITTED,2019-02-22 02:02:00-06:00,,721,750692,0
Captain of Police,,SUBMITTED,2019-02-27 12:48:00-06:00,,721,750692,0
Sergeant of Police,,APPROVED,2019-03-23 01:39:00-05:00,,721,750692,0
Police Officer,,SUBMITTED,2018-12-07 01:55:00-06:00,,11,750775,0
Sergeant of Police,,SUBMITTED,2018-12-07 02:00:00-06:00,,11,750775,0
Lieutenant of Police,,APPROVED,2018-12-07 02:21:00-06:00,,11,750775,0
Police Officer,,SUBMITTED,2019-01-25 08:17:00-06:00,,721,750775,0
Sergeant of Police,,APPROVED,2019-01-25 12:07:00-06:00,,721,750775,0
Police Officer,,SUBMITTED,2018-12-07 06:38:00-06:00,,19,750880,0
Sergeant of Police,,SUBMITTED,2018-12-07 06:52:00-06:00,,19,750880,0
Police Officer,,SUBMITTED,2018-12-10 12:28:00-06:00,,19,750880,0
Lieutenant of Police,,APPROVED,2018-12-11 05:13:00-06:00,,19,750880,0
Sergeant of Police,,APPROVED,2018-12-26 04:13:00-06:00,,721,750880,0
Sergeant of Police,,SUBMITTED,2018-12-26 04:13:00-06:00,,721,750880,0
Police Officer,,SUBMITTED,2018-12-07 06:20:00-06:00,,20,752062,0
Sergeant of Police,,SUBMITTED,2018-12-07 07:09:00-06:00,,20,752062,0
Lieutenant of Police,,APPROVED,2018-12-07 07:19:00-06:00,,20,752062,0
Police Officer / Field Training Officer,,SUBMITTED,2018-12-07 06:20:00-06:00,,20,752063,0
Sergeant of Police,,SUBMITTED,2018-12-07 07:06:00-06:00,,20,752063,0
Lieutenant of Police,,APPROVED,2018-12-07 07:22:00-06:00,,20,752063,0
Sergeant of Police,,APPROVED,2018-12-26 04:16:00-06:00,,721,752063,0
Sergeant of Police,,SUBMITTED,2018-12-26 04:16:00-06:00,,721,752063,0
Police Officer,,SUBMITTED,2018-12-07 07:02:00-06:00,,20,752122,0
Sergeant of Police,,SUBMITTED,2018-12-07 07:08:00-06:00,,20,752122,0
Lieutenant of Police,,APPROVED,2018-12-07 07:24:00-06:00,,20,752122,0
Police Officer,,SUBMITTED,2018-12-07 11:34:00-06:00,,8,752375,0
Police Officer,,SUBMITTED,2018-12-08 12:14:00-06:00,,8,752375,0
Sergeant of Police,,SUBMITTED,2018-12-08 12:27:00-06:00,,8,752375,0
Lieutenant of Police,,APPROVED,2018-12-08 12:44:00-06:00,,8,752375,0
Police Officer,,SUBMITTED,2019-01-07 08:33:00-06:00,,721,752375,0
Sergeant of Police,,APPROVED,2019-01-09 09:46:00-06:00,,721,752375,0
Police Officer,,SUBMITTED,2018-12-07 11:34:00-06:00,,8,752452,0
Police Officer,,SUBMITTED,2018-12-13 02:56:00-06:00,,17,762117,0
Police Officer,,SUBMITTED,2018-12-08 12:17:00-06:00,,8,752452,0
Sergeant of Police,,SUBMITTED,2018-12-08 12:27:00-06:00,,8,752452,0
Lieutenant of Police,,APPROVED,2018-12-08 12:45:00-06:00,,8,752452,0
Police Officer,,SUBMITTED,2019-01-07 08:31:00-06:00,,721,752452,0
Sergeant of Police,,SUBMITTED,2019-01-08 09:45:00-06:00,,721,752452,0
Captain of Police,,SUBMITTED,2019-01-08 12:06:00-06:00,,721,752452,0
Sergeant of Police,,APPROVED,2019-01-29 03:14:00-06:00,,721,752452,0
Police Officer,,SUBMITTED,2018-12-08 02:25:00-06:00,,24,752537,0
Sergeant of Police,,SUBMITTED,2018-12-08 02:33:00-06:00,,24,752537,0
Lieutenant of Police,,APPROVED,2018-12-08 02:49:00-06:00,,24,752537,0
Sergeant of Police,,APPROVED,2019-01-24 02:36:00-06:00,,721,752537,0
Sergeant of Police,,SUBMITTED,2019-01-24 02:36:00-06:00,,721,752537,0
Police Officer,,SUBMITTED,2018-12-08 02:29:00-06:00,,10,752602,0
Sergeant of Police,,SUBMITTED,2018-12-08 03:37:00-06:00,,10,752602,0
Lieutenant of Police,,APPROVED,2018-12-08 04:37:00-06:00,,10,752602,0
Sergeant of Police,,SUBMITTED,2018-12-27 04:38:00-06:00,,721,752602,0
Sergeant of Police,,APPROVED,2018-12-27 04:38:00-06:00,,721,752602,0
Police Officer,,SUBMITTED,2018-12-08 03:56:00-06:00,,10,752670,0
Sergeant of Police,,SUBMITTED,2018-12-08 05:01:00-06:00,,10,752670,0
Police Officer,,SUBMITTED,2018-12-08 05:21:00-06:00,,10,752670,0
Lieutenant of Police,,APPROVED,2018-12-08 05:48:00-06:00,,10,752670,0
Sergeant of Police,,SUBMITTED,2018-12-27 04:41:00-06:00,,721,752670,0
Sergeant of Police,,APPROVED,2018-12-27 04:45:00-06:00,,721,752670,0
Police Officer,,SUBMITTED,2018-12-08 07:29:00-06:00,,24,752754,0
Sergeant of Police,,SUBMITTED,2018-12-08 07:35:00-06:00,,24,752754,0
Lieutenant of Police,,APPROVED,2018-12-08 07:52:00-06:00,,19,752754,0
Police Officer,,SUBMITTED,2018-12-08 07:14:00-06:00,,24,752792,0
Sergeant of Police,,SUBMITTED,2018-12-08 07:24:00-06:00,,24,752792,0
Lieutenant of Police,,APPROVED,2018-12-08 07:48:00-06:00,,19,752792,0
Police Officer,,SUBMITTED,2018-12-08 06:02:00-06:00,,10,752809,0
Police Officer,,SUBMITTED,2018-12-08 07:25:00-06:00,,10,752809,0
Sergeant of Police,,SUBMITTED,2018-12-08 07:54:00-06:00,,10,752809,0
Lieutenant of Police,,APPROVED,2018-12-08 08:23:00-06:00,,10,752809,0
Police Officer,,SUBMITTED,2018-12-08 08:48:00-06:00,,313,753821,0
Sergeant of Police,,SUBMITTED,2018-12-08 10:17:00-06:00,,313,753821,0
Lieutenant of Police,,APPROVED,2018-12-09 12:01:00-06:00,,11,753821,0
Police Officer,,SUBMITTED,2018-12-08 08:44:00-06:00,,313,753846,0
Sergeant of Police,,SUBMITTED,2018-12-08 10:17:00-06:00,,313,753846,0
Lieutenant of Police,,APPROVED,2018-12-09 12:05:00-06:00,,11,753846,0
Police Officer,,SUBMITTED,2018-12-08 09:29:00-06:00,,18,753926,0
Sergeant of Police,,SUBMITTED,2018-12-08 09:57:00-06:00,,18,753926,0
Lieutenant of Police,,APPROVED,2018-12-08 10:44:00-06:00,,18,753926,0
Sergeant of Police,,APPROVED,2018-12-27 04:50:00-06:00,,721,753926,0
Sergeant of Police,,SUBMITTED,2018-12-27 04:50:00-06:00,,721,753926,0
Police Officer,,SUBMITTED,2018-12-08 11:17:00-06:00,,11,753948,0
Sergeant of Police,,SUBMITTED,2018-12-08 11:47:00-06:00,,11,753948,0
Police Officer,,SUBMITTED,2018-12-08 11:53:00-06:00,,11,753948,0
Lieutenant of Police,,APPROVED,2018-12-08 11:57:00-06:00,,11,753948,0
Police Officer,,SUBMITTED,2018-12-09 12:08:00-06:00,,11,753950,0
Sergeant of Police,,SUBMITTED,2018-12-09 12:17:00-06:00,,11,753950,0
Lieutenant of Police,,APPROVED,2018-12-09 12:25:00-06:00,,11,753950,0
Police Officer,,SUBMITTED,2018-12-09 12:30:00-06:00,,11,754127,0
Sergeant of Police,,SUBMITTED,2018-12-09 01:58:00-06:00,,11,754127,0
Lieutenant of Police,,APPROVED,2018-12-09 03:24:00-06:00,,11,754127,0
Sergeant of Police,,SUBMITTED,2018-12-27 04:54:00-06:00,,721,754127,0
Sergeant of Police,,APPROVED,2018-12-27 04:54:00-06:00,,721,754127,0
Police Officer,,SUBMITTED,2018-12-09 01:18:00-06:00,,11,754201,0
Sergeant of Police,,SUBMITTED,2018-12-09 01:58:00-06:00,,11,754201,0
Lieutenant of Police,,APPROVED,2018-12-09 03:28:00-06:00,,11,754201,0
Police Officer,,SUBMITTED,2018-12-09 03:33:00-06:00,,11,754996,0
Sergeant of Police,,SUBMITTED,2018-12-09 03:35:00-06:00,,11,754996,0
Lieutenant of Police,,APPROVED,2018-12-09 03:40:00-06:00,,11,754996,0
Police Officer,,SUBMITTED,2018-12-09 09:38:00-06:00,,213,755463,0
Sergeant of Police,,SUBMITTED,2018-12-09 09:53:00-06:00,,213,755463,0
Lieutenant of Police,,APPROVED,2018-12-09 10:22:00-06:00,,25,755463,0
Police Officer,,SUBMITTED,2019-01-16 01:27:00-06:00,,721,755463,0
Sergeant of Police,,APPROVED,2019-01-16 02:44:00-06:00,,721,755463,0
Police Officer,,SUBMITTED,2018-12-09 09:39:00-06:00,,25,755481,0
Sergeant of Police,,SUBMITTED,2018-12-09 09:56:00-06:00,,213,755481,0
Lieutenant of Police,,APPROVED,2018-12-09 10:27:00-06:00,,25,755481,0
Police Officer,,SUBMITTED,2019-01-16 01:23:00-06:00,,721,755481,0
Sergeant of Police,,APPROVED,2019-01-16 02:43:00-06:00,,721,755481,0
Police Officer,,SUBMITTED,2018-12-10 12:23:00-06:00,,312,755661,0
Police Officer,,SUBMITTED,2018-12-10 04:04:00-06:00,,312,755661,0
Sergeant of Police,,SUBMITTED,2018-12-10 04:53:00-06:00,,7,755661,0
Lieutenant of Police,,APPROVED,2019-01-13 04:49:00-06:00,,7,755661,0
Sergeant of Police,,SUBMITTED,2019-01-16 07:28:00-06:00,,721,755661,0
Sergeant of Police,,APPROVED,2019-01-16 07:28:00-06:00,,721,755661,0
Police Officer,,SUBMITTED,2018-12-10 01:33:00-06:00,,2,755674,0
Police Officer,,SUBMITTED,2018-12-10 02:01:00-06:00,,2,755674,0
Sergeant of Police,,SUBMITTED,2018-12-10 02:13:00-06:00,,2,755674,0
Lieutenant of Police,,APPROVED,2018-12-10 03:44:00-06:00,,2,755674,0
Sergeant of Police,,APPROVED,2018-12-27 05:05:00-06:00,,721,755674,0
Sergeant of Police,,SUBMITTED,2018-12-27 05:05:00-06:00,,721,755674,0
Police Officer,,SUBMITTED,2018-12-10 01:38:00-06:00,,7,755677,0
Police Officer,,SUBMITTED,2018-12-10 04:25:00-06:00,,7,755677,0
Sergeant of Police,,SUBMITTED,2018-12-10 04:51:00-06:00,,7,755677,0
Lieutenant of Police,,APPROVED,2019-01-13 05:00:00-06:00,,7,755677,0
Sergeant of Police,,APPROVED,2019-01-16 07:29:00-06:00,,721,755677,0
Sergeant of Police,,SUBMITTED,2019-01-16 07:29:00-06:00,,721,755677,0
Police Officer,,SUBMITTED,2018-12-10 01:25:00-06:00,,2,755690,0
Police Officer,,SUBMITTED,2018-12-10 02:01:00-06:00,,2,755690,0
Sergeant of Police,,SUBMITTED,2018-12-10 02:11:00-06:00,,2,755690,0
Lieutenant of Police,,APPROVED,2018-12-10 03:30:00-06:00,,2,755690,0
Police Officer,,SUBMITTED,2018-12-10 10:54:00-06:00,,24,756255,0
Sergeant of Police,,SUBMITTED,2018-12-10 11:01:00-06:00,,24,756255,0
Lieutenant of Police,,APPROVED,2018-12-10 11:48:00-06:00,,24,756255,0
Police Officer,,SUBMITTED,2018-12-10 11:01:00-06:00,,24,756283,0
Sergeant of Police,,SUBMITTED,2018-12-10 11:04:00-06:00,,24,756283,0
Lieutenant of Police,,APPROVED,2018-12-10 11:43:00-06:00,,24,756283,0
Sergeant of Police,,SUBMITTED,2018-12-10 05:05:00-06:00,,7,757041,0
Sergeant of Police,,SUBMITTED,2018-12-10 07:07:00-06:00,,7,757041,0
Lieutenant of Police,,APPROVED,2018-12-10 07:14:00-06:00,,7,757041,0
Sergeant of Police,,SUBMITTED,2018-12-27 05:09:00-06:00,,721,757041,0
Sergeant of Police,,APPROVED,2018-12-27 05:09:00-06:00,,721,757041,0
Police Officer,,SUBMITTED,2018-12-10 09:57:00-06:00,,19,757231,0
Sergeant of Police,,SUBMITTED,2018-12-10 11:53:00-06:00,,19,757231,0
Lieutenant of Police,,APPROVED,2018-12-11 12:15:00-06:00,,19,757231,0
Police Officer,,SUBMITTED,2019-01-09 02:55:00-06:00,,721,757231,0
Sergeant of Police,,SUBMITTED,2019-01-15 12:32:00-06:00,,721,757231,0
Captain of Police,,SUBMITTED,2019-01-16 11:33:00-06:00,,721,757231,0
